Age,Income,Family,CCAvg,Education,Mortgage,Personal Loan,Securities Account,CD Account,Online,CreditCard,DBSCAN_Cluster
32,79,2,1.5,3,0,0,0,0,1,1,3
61,41,4,1.7,2,0,0,1,0,1,0,0
29,134,4,6.5,3,0,1,0,0,0,0,4
61,80,2,2.8,1,0,0,0,0,1,0,3
38,52,1,2.0,1,0,0,0,0,0,0,2
28,70,4,2.6,1,0,0,0,0,1,0,0
53,92,2,1.1,1,0,0,1,0,0,0,3
27,43,1,1.5,1,0,0,0,0,1,0,2
25,21,3,1.0,2,0,0,0,0,0,0,1
33,23,3,0.9,3,0,0,0,0,1,1,1
50,13,4,1.0,1,0,0,0,0,1,0,0
27,112,4,2.1,3,0,0,0,0,0,1,0
27,138,2,2.0,1,0,0,0,0,1,0,3
52,11,3,0.4,1,0,0,1,0,0,0,1
58,42,4,1.5,1,0,0,0,0,1,1,0
42,168,2,7.9,2,0,1,0,0,1,0,4
45,85,4,1.1,2,0,0,1,0,1,0,0
52,44,3,1.0,2,135,0,0,0,1,0,1
29,65,4,1.8,2,244,0,0,0,0,0,0
53,24,4,0.2,1,0,0,0,0,1,1,0
62,11,1,0.1,1,0,0,0,0,1,0,2
51,38,2,1.0,3,164,0,0,0,1,0,3
36,10,4,0.7,2,81,0,0,0,0,0,0
29,148,3,4.1,1,0,1,0,0,1,0,4
52,63,2,1.5,2,0,0,1,0,1,0,3
39,115,1,1.0,3,0,0,0,0,1,0,2
48,45,1,0.3,1,0,0,0,0,1,1,2
46,159,3,1.9,3,315,1,0,0,1,0,4
55,112,2,1.4,1,0,0,0,0,1,0,3
60,93,1,4.3,1,0,0,0,0,1,0,2
51,29,1,0.3,3,140,0,0,0,0,0,2
50,85,1,2.66666666666666,2,0,0,0,0,1,0,2
48,21,4,0.6,1,0,0,0,0,1,1,0
34,13,4,1.0,1,95,0,1,0,1,0,0
55,9,4,0.7,1,89,0,0,0,1,0,0
27,59,4,0.0,1,90,0,1,0,1,0,0
36,158,1,5.1,3,0,1,0,1,1,1,4
32,29,1,1.9,3,0,0,0,0,1,1,2
35,20,2,1.4,3,0,0,0,0,1,1,3
30,68,4,2.0,2,0,0,0,0,1,0,0
58,65,4,2.2,1,0,0,0,0,1,0,0
56,61,2,1.9,2,105,0,0,0,0,0,3
38,91,4,1.4,2,100,0,0,0,0,1,0
49,31,1,1.0,1,0,0,1,0,1,0,2
34,71,4,0.1,2,0,0,0,0,0,0,0
40,73,4,2.66666666666666,1,0,0,0,0,1,1,0
64,172,4,3.1,1,282,1,0,1,1,1,4
51,20,2,0.0,1,0,0,0,0,0,0,3
44,55,1,0.2,1,0,0,0,0,0,0,2
46,69,2,1.7,1,209,0,0,0,0,0,3
54,94,1,1.9,2,0,0,0,0,0,0,2
38,92,2,0.0,1,249,0,0,0,1,1,3
27,125,2,0.6,1,0,0,0,0,0,0,3
39,74,3,3.0,1,0,0,0,0,0,0,1
44,72,3,0.3,3,0,0,0,0,1,0,1
56,61,1,2.2,3,0,0,0,0,1,1,2
32,25,2,0.3,1,0,0,0,0,0,1,3
45,83,2,1.7,2,0,0,0,0,1,0,3
26,104,3,2.5,1,0,0,0,0,0,0,1
55,41,3,1.0,3,0,0,0,0,1,0,1
52,58,4,1.8,3,91,0,0,0,0,0,0
39,93,1,1.5,3,0,0,0,0,0,1,2
24,39,2,1.7,2,0,0,0,0,0,0,3
47,53,4,1.9,3,98,0,1,1,0,1,0
48,71,2,1.7,1,145,0,0,0,0,1,3
47,92,1,2.8,2,0,0,0,0,1,0,2
35,61,4,2.1,3,0,0,0,0,1,0,0
46,38,3,2.5,2,135,0,0,0,0,0,1
62,58,4,1.7,1,0,0,0,0,1,0,0
26,80,1,0.8,2,150,0,0,0,0,0,2
38,71,4,1.8,3,0,0,0,0,1,0,0
43,89,3,0.5,3,0,0,0,0,1,1,1
62,83,1,1.8,3,0,0,0,0,1,0,2
57,28,3,0.2,1,0,0,0,0,1,1,1
28,52,4,1.7,2,0,0,0,0,0,0,0
51,70,1,1.2,1,169,0,0,0,0,0,2
48,71,1,1.4,3,0,0,0,0,0,1,2
41,75,1,3.7,3,280,0,0,0,0,0,2
65,170,3,7.9,3,99,1,0,1,1,0,4
41,78,4,0.8,1,78,0,0,0,1,0,0
35,25,2,1.0,2,0,0,0,0,0,0,3
38,60,2,0.6,3,0,0,0,0,1,1,3
53,120,4,2.7,2,111,1,1,1,1,0,4
55,99,2,1.4,1,264,0,0,0,1,1,3
26,55,3,2.6,3,113,0,0,0,0,1,1
30,29,3,1.0,2,117,0,0,0,0,0,1
54,170,2,6.2,2,325,1,0,0,1,0,4
65,53,3,2.2,1,0,0,0,0,0,1,1
47,138,1,0.0,1,0,0,0,0,0,0,2
65,134,3,3.9,3,121,1,0,0,1,0,4
66,42,2,0.7,3,138,0,0,0,0,1,3
26,99,4,2.3,3,0,0,0,0,0,1,0
66,18,3,0.5,1,0,0,0,0,0,1,1
35,24,4,0.3,1,0,0,0,0,1,0,0
56,55,1,1.4,1,77,0,0,0,1,0,2
51,58,1,0.0,1,0,0,0,0,0,1,2
42,111,2,1.2,3,251,1,0,0,1,0,4
49,33,1,0.3,3,0,0,0,1,1,1,2
27,74,4,1.8,2,112,0,0,0,1,1,0
45,38,2,0.7,1,0,0,0,0,0,0,3
49,23,4,0.6,3,98,0,1,0,0,0,0
63,61,2,1.5,1,0,0,0,0,1,0,3
47,81,1,2.9,1,138,0,0,0,0,0,2
64,129,1,2.5,1,0,0,0,0,1,0,2
43,33,1,0.75,3,0,0,0,0,0,0,2
60,63,4,2.2,1,0,0,0,0,1,0,0
40,70,4,1.4,2,0,0,0,0,1,0,0
29,45,4,0.2,1,158,0,0,0,1,1,0
41,65,3,0.5,3,0,0,0,0,1,0,1
30,74,4,2.2,1,0,0,1,0,0,1,0
49,50,4,1.8,3,0,0,1,0,0,0,0
30,22,4,0.5,3,109,0,0,0,1,0,0
29,30,4,1.0,3,0,0,0,0,0,0,0
50,21,4,1.0,1,0,0,0,0,1,0,0
39,155,2,3.9,1,0,0,0,0,1,0,3
33,64,4,2.1,3,164,0,0,0,1,0,0
57,65,4,2.6,3,0,0,0,0,0,1,0
34,71,4,0.7,3,0,0,0,0,1,0,0
61,40,3,0.5,2,0,0,1,0,1,0,1
44,69,3,0.5,3,0,0,0,0,1,0,1
40,69,3,2.33333333333333,2,0,0,0,0,0,0,1
51,45,3,0.6,2,131,0,0,0,1,0,1
37,62,3,0.7,2,0,0,0,0,0,1,1
44,172,2,4.3,3,391,1,1,1,1,0,4
42,24,3,1.0,2,0,0,0,0,1,1,1
51,80,1,4.9,1,0,0,0,0,0,0,2
43,8,3,0.666666666666666,2,88,0,0,0,1,0,1
30,38,4,0.8,1,129,0,0,0,1,1,0
45,93,4,2.6,3,0,0,0,0,0,0,0
35,55,1,2.0,1,0,0,0,0,1,0,2
60,64,2,1.7,3,0,0,0,0,0,1,3
55,70,3,1.4,3,0,0,0,0,1,0,1
43,81,2,3.2,1,0,0,0,0,0,0,3
41,159,1,5.5,3,0,1,0,1,1,0,4
34,70,4,1.3,1,0,0,1,0,0,0,0
49,195,4,3.0,1,617,1,0,0,0,0,4
48,22,1,0.1,1,0,0,0,0,0,0,2
60,22,1,1.3,1,123,0,0,0,1,0,2
55,79,3,0.8,1,0,0,0,0,1,1,1
42,33,1,1.4,3,0,0,0,0,1,0,2
32,128,2,4.33333333333333,1,0,0,0,1,1,1,3
62,91,1,3.8,1,0,0,1,0,1,0,2
57,39,4,0.9,1,0,0,0,0,1,1,0
36,21,1,0.666666666666666,3,0,0,1,0,1,0,2
34,41,3,2.3,1,0,0,0,0,0,1,1
63,45,2,0.7,3,0,0,0,0,1,0,3
24,51,3,0.3,3,0,0,0,0,1,0,1
57,165,1,1.6,2,0,1,0,0,1,0,4
27,110,4,1.8,3,190,0,0,0,1,0,0
65,20,3,0.7,2,0,0,0,0,0,1,1
60,64,1,0.8,2,248,0,0,0,0,0,2
44,101,3,4.4,2,82,1,0,0,0,0,4
56,158,4,6.1,1,0,1,0,0,0,0,4
54,89,1,1.9,2,0,0,0,0,1,1,2
52,80,1,1.3,3,0,0,0,1,1,1,2
58,114,2,2.0,1,402,0,0,0,1,0,3
60,49,3,0.5,2,0,0,0,0,1,1,1
54,78,4,1.0,2,0,0,0,0,1,0,0
32,28,3,1.0,1,0,0,0,0,0,0,1
59,42,1,0.8,2,0,0,0,0,1,0,2
63,140,1,2.5,1,0,0,0,0,0,0,2
48,45,1,1.3,2,0,0,0,0,1,0,2
56,122,2,0.3,1,360,0,0,1,1,1,3
36,65,3,2.6,2,0,0,0,0,1,0,1
57,68,1,1.4,3,0,0,0,0,1,0,2
29,153,2,2.0,1,392,0,0,0,0,0,3
39,89,4,1.4,2,0,0,0,0,0,0,0
59,91,1,2.6,1,0,0,0,0,1,1,2
31,55,4,2.0,2,185,0,0,0,1,0,0
43,118,2,3.3,1,0,0,0,0,0,1,3
35,22,1,0.666666666666666,3,103,0,0,0,0,0,2
54,63,3,1.4,3,138,0,0,0,1,1,1
51,12,4,0.5,2,78,0,1,0,1,0,0
44,50,3,2.7,2,0,0,0,0,1,0,1
25,43,2,1.6,3,0,0,1,1,1,1,3
40,173,4,6.6,1,0,1,0,1,1,1,4
26,60,2,3.0,1,132,1,0,0,0,0,4
39,113,1,1.0,3,0,0,1,0,1,0,2
28,155,4,5.3,2,0,1,0,0,1,0,4
52,91,4,1.0,2,0,0,0,0,0,1,0
53,55,4,1.1,2,0,0,0,0,1,0,0
43,71,3,0.3,3,0,0,0,0,0,1,1
56,24,2,0.4,3,88,0,0,0,0,0,3
38,42,1,2.0,2,81,0,0,0,1,0,2
30,141,2,4.33333333333333,1,0,0,0,0,1,0,3
32,32,1,1.9,3,0,0,0,0,1,0,2
35,55,4,1.3,1,0,0,0,0,0,0,0
58,113,2,1.4,1,270,0,0,0,0,1,3
25,30,2,1.7,2,0,0,0,0,0,0,3
54,29,3,1.0,3,148,0,0,0,0,1,1
57,174,1,6.8,2,466,1,0,0,1,0,4
50,35,1,0.3,3,0,0,0,0,1,0,2
32,98,2,2.0,2,175,0,0,0,1,0,3
63,30,2,1.0,3,159,0,0,0,1,0,3
31,58,2,2.5,1,0,0,0,0,0,1,3
36,25,4,1.0,1,147,0,0,0,0,0,0
58,19,4,0.7,1,0,0,0,0,0,0,0
56,44,4,0.7,2,174,0,0,0,1,0,0
49,20,4,1.0,1,111,0,0,0,1,1,0
30,98,2,3.1,1,220,0,0,0,1,0,3
33,90,3,1.6,1,0,0,0,0,1,0,1
45,61,3,0.7,1,0,0,0,0,0,0,1
30,40,4,2.0,2,0,0,0,0,1,0,0
47,38,2,2.1,3,0,0,0,0,0,0,3
25,28,2,1.7,2,0,0,0,0,0,0,3
63,34,1,1.5,3,0,0,0,0,1,1,2
55,73,2,2.3,3,0,0,0,0,1,1,3
65,133,4,2.0,1,0,1,0,0,0,1,4
44,53,1,0.2,1,0,0,0,0,1,0,2
51,21,4,0.6,3,0,0,0,0,1,1,0
35,40,3,0.9,1,0,0,0,0,1,0,1
30,41,4,1.7,2,0,0,0,0,1,0,0
31,82,4,1.8,2,0,0,0,0,1,0,0
54,100,4,3.4,3,0,1,0,0,0,0,4
45,45,1,0.2,1,0,0,0,0,1,0,2
58,9,3,0.3,3,0,0,0,0,0,1,1
54,48,4,1.8,3,0,0,0,0,1,0,0
53,18,4,0.1,3,109,0,1,1,1,1,0
60,64,2,2.8,1,0,0,0,0,0,0,3
50,29,4,0.1,1,0,0,0,0,0,0,0
26,48,3,0.7,2,0,0,0,0,1,0,1
54,23,2,0.4,1,0,0,0,0,0,0,3
28,84,4,0.2,1,0,0,0,0,1,1,0
36,179,3,6.6,1,0,1,0,0,1,0,4
29,30,4,1.5,2,112,0,0,0,0,1,0
54,93,1,4.9,1,133,0,0,1,1,1,2
55,39,2,1.9,2,0,0,0,0,0,0,3
61,60,3,0.5,2,182,0,0,0,0,0,1
36,133,1,3.8,1,290,0,1,1,1,1,2
45,125,1,2.4,1,0,0,0,0,0,0,2
64,58,1,1.8,3,0,0,0,0,1,0,2
60,89,2,2.8,1,0,0,0,0,1,0,3
49,82,1,2.66666666666666,2,125,0,0,0,1,0,2
47,110,2,3.3,1,0,0,0,0,1,1,3
60,54,4,2.3,3,0,0,1,0,0,0,0
45,89,4,1.9,3,0,0,0,0,1,0,0
32,42,3,2.3,1,0,0,0,0,1,0,1
52,41,3,1.9,2,0,0,0,0,0,1,1
35,38,4,1.0,2,124,0,0,0,1,0,0
40,85,2,0.4,1,0,0,0,0,1,0,3
53,83,4,1.0,2,0,0,0,0,1,0,0
27,33,4,1.0,3,0,0,0,0,0,0,0
58,50,4,2.1,1,0,0,0,0,0,1,0
47,58,4,3.6,3,0,0,0,0,1,1,0
56,38,1,0.2,1,0,0,0,0,0,0,2
28,28,4,0.8,1,0,0,0,0,1,0,0
42,75,3,2.33333333333333,1,0,0,0,0,0,1,1
32,35,3,1.3,1,116,0,0,0,0,1,1
62,24,2,1.0,1,116,0,0,0,0,1,3
37,78,4,0.1,2,0,0,0,0,1,0,0
51,113,1,1.3,3,161,0,0,0,1,0,2
39,75,3,2.1,1,224,0,0,0,1,0,1
43,91,1,5.7,1,0,0,0,0,1,0,2
52,31,4,0.2,1,141,0,0,0,1,1,0
30,45,1,1.8,2,0,0,0,0,1,0,2
52,80,3,0.8,1,0,0,0,0,0,0,1
61,50,3,1.4,3,112,0,0,0,1,0,1
36,31,4,1.0,2,0,0,1,0,1,0,0
58,113,2,3.8,2,119,1,0,1,1,1,4
47,29,4,0.6,1,0,0,0,0,1,0,0
64,59,2,1.5,1,139,0,0,0,1,0,3
52,43,1,1.3,2,0,0,1,0,1,0,2
58,122,1,3.0,3,115,1,0,0,1,0,4
48,29,1,1.0,1,0,0,0,0,0,0,2
64,91,2,0.0,3,0,0,0,0,1,1,3
58,65,3,2.2,3,0,0,0,0,1,0,1
47,22,1,1.0,1,0,0,0,0,0,1,2
49,71,1,1.4,3,0,0,0,0,0,0,2
31,60,4,2.0,2,0,0,0,0,1,1,0
61,60,3,2.0,3,0,0,0,0,1,0,1
51,69,1,0.3,1,0,0,0,0,1,1,2
28,48,2,1.75,3,89,0,0,0,1,0,3
39,21,3,0.2,2,0,0,0,0,0,0,1
54,53,4,2.8,2,0,0,1,0,0,0,0
50,29,3,0.9,3,0,0,0,0,0,0,1
30,60,4,2.2,2,0,0,0,0,1,0,0
64,42,3,0.5,2,116,0,0,0,1,0,1
29,69,3,0.3,3,0,0,0,0,0,0,1
48,20,1,1.0,1,0,0,0,0,1,1,2
35,200,2,3.0,1,458,0,0,0,0,0,3
60,141,2,2.1,1,0,0,0,0,1,1,3
55,81,2,3.7,1,0,0,1,0,0,0,3
29,183,3,8.3,3,0,1,0,0,1,0,4
48,149,2,5.5,2,0,1,1,1,1,0,4
43,83,4,3.6,3,0,1,0,0,0,1,4
66,35,1,1.9,2,172,0,0,0,1,0,2
25,13,2,0.9,3,0,0,0,0,1,0,3
45,39,1,2.4,1,0,0,0,0,0,1,2
34,21,1,0.5,3,0,0,0,0,1,0,2
48,10,2,0.7,3,0,0,0,0,1,1,3
32,84,4,1.8,2,0,0,0,0,0,0,0
50,30,4,0.1,1,161,0,0,0,1,1,0
43,31,4,0.3,1,156,0,0,0,1,0,0
64,182,1,1.2,2,547,1,0,0,1,0,4
60,53,1,0.8,2,0,0,1,0,0,1,2
64,24,4,0.4,2,78,0,0,0,1,0,0
44,150,2,3.3,1,0,0,0,0,0,1,3
54,68,3,1.6,3,0,0,0,0,1,1,1
33,53,1,1.2,1,0,0,0,0,0,1,2
56,173,1,4.6,2,88,1,0,1,1,0,4
29,30,3,1.0,2,0,0,0,0,0,0,1
25,113,2,0.2,1,0,0,0,0,1,1,3
60,15,1,0.8,2,0,0,0,0,1,0,2
55,84,2,3.7,1,304,0,1,0,1,0,3
39,88,4,1.4,2,0,0,0,0,1,1,0
37,43,3,2.8,1,0,0,0,0,1,0,1
53,43,2,2.1,3,0,0,0,1,1,1,3
34,90,2,2.7,1,0,0,0,0,1,0,3
42,34,4,0.3,1,104,0,1,0,1,0,0
60,38,4,1.3,1,0,0,0,0,1,0,0
25,44,4,0.6,2,0,0,0,0,1,1,0
50,83,2,0.4,3,0,0,0,0,1,0,3
48,94,4,2.6,3,0,0,0,0,1,0,0
32,43,1,2.1,3,0,0,0,0,0,1,2
50,42,3,1.7,2,0,0,0,0,1,0,1
59,34,2,0.3,1,0,0,0,0,0,0,3
50,39,3,1.9,2,0,0,0,0,1,0,1
44,70,1,0.1,2,0,0,0,0,0,0,2
31,39,4,1.8,3,185,0,0,0,0,1,0
40,44,3,2.0,3,0,0,0,0,1,0,1
36,69,3,3.1,2,0,1,0,0,1,0,4
51,44,3,0.9,3,0,0,0,0,0,0,1
64,32,3,0.1,3,0,0,0,0,1,0,1
47,15,2,0.7,3,0,0,0,0,0,0,3
51,62,1,1.3,2,221,0,0,0,1,0,2
31,82,4,2.2,2,0,0,0,0,0,0,0
39,54,3,3.0,1,108,0,0,0,0,1,1
30,48,1,2.1,3,0,0,0,0,0,0,2
27,74,3,0.3,3,0,0,0,0,1,0,1
41,113,1,1.0,3,211,0,0,0,0,1,2
53,81,3,1.7,2,0,0,0,0,0,0,1
54,43,3,1.0,2,169,0,0,0,0,0,1
28,34,1,1.8,2,0,0,0,0,1,0,2
34,48,1,2.5,3,105,0,0,0,1,0,2
61,54,4,1.2,2,129,0,0,0,1,1,0
48,75,4,1.4,2,0,0,0,0,1,0,0
36,72,1,2.8,1,224,0,0,0,0,0,2
56,39,4,0.9,1,0,0,0,0,0,0,0
24,75,4,0.2,1,0,0,0,0,1,0,0
64,79,2,2.8,1,179,0,0,0,0,0,3
33,65,2,0.1,1,89,0,0,0,1,0,3
64,122,4,0.2,1,378,1,0,0,1,0,4
39,82,1,0.8,2,0,0,0,0,1,0,2
54,21,2,0.2,1,0,0,0,0,0,1,3
32,50,4,2.1,3,0,0,1,1,1,1,0
62,39,2,2.8,1,113,0,0,1,1,1,3
53,41,2,0.6,3,0,0,1,0,0,0,3
51,132,1,0.3,1,0,0,0,0,1,0,2
25,43,3,2.4,2,176,0,0,0,1,0,1
44,131,1,4.9,3,0,1,0,0,1,0,4
31,11,1,0.4,2,76,0,0,0,0,1,2
57,21,1,0.3,3,117,0,0,0,0,0,2
25,109,4,2.3,3,314,0,0,0,1,0,0
30,141,2,4.33333333333333,1,0,0,0,0,0,0,3
40,81,3,0.1,1,0,0,0,0,1,0,1
63,54,3,2.4,1,90,0,0,0,0,1,1
43,28,4,0.3,1,87,0,0,0,0,0,0
27,68,3,2.6,3,203,0,1,0,0,0,1
44,44,3,2.0,3,180,0,1,1,1,1,1
49,61,1,1.4,3,0,0,0,0,1,1,2
61,35,3,1.3,2,0,0,0,0,0,1,1
60,54,3,0.3,2,0,0,0,0,1,1,1
59,14,1,0.1,1,0,0,0,0,1,1,2
28,52,4,2.2,1,230,0,0,0,1,0,0
52,101,2,0.3,1,0,0,0,0,0,0,3
34,35,4,0.8,1,137,0,0,1,1,1,0
60,21,3,0.3,3,129,0,0,0,1,0,1
39,118,2,1.9,1,0,0,0,0,0,1,3
30,38,4,2.0,2,0,0,1,0,0,0,0
49,24,4,0.2,1,138,0,0,0,1,0,0
43,59,1,3.7,3,0,0,0,0,1,0,2
63,41,4,1.66666666666666,3,0,0,0,0,1,0,0
28,85,1,0.8,2,0,0,0,0,1,1,2
51,12,4,1.0,1,0,0,0,0,1,0,0
33,32,1,0.6,3,152,0,0,0,0,0,2
55,79,3,0.8,1,0,0,0,0,1,0,1
53,175,3,3.6,3,0,1,0,1,1,1,4
34,28,3,0.9,1,0,0,0,0,0,0,1
